path,issue_type,details
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0072_Engineer_Sunday_Maintenance.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0073_Intelligence_Officer_Three_Observations.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0073_Intelligence_Officer_Three_Observations.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0074_Operations_Officer_Procedural_Voice.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0074_Operations_Officer_Procedural_Voice.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0075_Shift_Changes.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0075_Shift_Changes.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0076_Campaign_Table.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0076_Campaign_Table.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0077_Decision_Radius.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0077_Decision_Radius.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0078_Legacy_Wall.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0078_Legacy_Wall.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0079_Command_Chair_Floor_Inscription.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0079_Command_Chair_Floor_Inscription.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0080_Professional_Operating_Environment_Principle.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0080_Professional_Operating_Environment_Principle.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0081_Mission_Control_Comparison_Principle.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0081_Mission_Control_Comparison_Principle.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0082_Identity_Stability_Metric.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0082_Identity_Stability_Metric.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0083_Professional_Alignment_Score.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0083_Professional_Alignment_Score.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0084_Behavior_Match_Confidence.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0084_Behavior_Match_Confidence.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0085_Intervention_Confidence_Scoring.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0085_Intervention_Confidence_Scoring.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0086_Mission_Reconstruction_View.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0086_Mission_Reconstruction_View.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0087_Alternative_Timeline_View.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0087_Alternative_Timeline_View.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0088_Decision_Quality_vs_Execution_Score.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0088_Decision_Quality_vs_Execution_Score.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0089_Outcome_Separation_Rule.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0089_Outcome_Separation_Rule.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0090_Precursor_Sequence_Alert.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/PH5-0090_Precursor_Sequence_Alert.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/Phase_04_to_05_Summary.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_04_to_05/Phase_04_to_05_Summary.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_04_to_05/Phase_04_to_05_Summary.md,MISSING_DEPENDENCIES,Recovery spec lacks dependencies
HDR/13_PHASE_RECOVERY/Phase_04_to_05/Phase_04_to_05_Summary.md,MISSING_ACCEPTANCE,Recovery spec lacks acceptance criteria
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0001_Doctrine_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0001_Doctrine_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0002_Doctrine_Levels.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0002_Doctrine_Levels.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0003_Evidence_Collection_Started_State.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0003_Evidence_Collection_Started_State.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0004_Doctrine_Printer_Ceremony.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0004_Doctrine_Printer_Ceremony.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0005_Doctrine_Chamber.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0005_Doctrine_Chamber.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0006_Rule_Graveyard.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0006_Rule_Graveyard.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0007_Doctrine_Wars.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0007_Doctrine_Wars.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0008_Exceptional_Authorization.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0008_Exceptional_Authorization.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0009_False_Rule_Detection.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0009_False_Rule_Detection.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0010_Myth_Library.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0010_Myth_Library.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0011_Doctrine_Confidence.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0011_Doctrine_Confidence.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0012_Living_SOP.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0012_Living_SOP.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0013_Operational_Doctrine_Trees.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0013_Operational_Doctrine_Trees.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0014_Personal_Laws_of_Nature.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0014_Personal_Laws_of_Nature.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0015_Complacency_Division.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0015_Complacency_Division.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0016_Success_Monitoring.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0016_Success_Monitoring.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0017_Success_Drift.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0017_Success_Drift.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0018_Confidence_Ceiling.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0018_Confidence_Ceiling.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0019_Professional_Paradox.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0019_Professional_Paradox.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0020_Guardian_Phase_II_Humility_Protection.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0020_Guardian_Phase_II_Humility_Protection.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0021_Trophy_Room_of_Evidence.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0021_Trophy_Room_of_Evidence.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0022_Hall_of_Fallen_Giants.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0022_Hall_of_Fallen_Giants.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0023_Success_With_Warning_Classification.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0023_Success_With_Warning_Classification.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0024_Decay_Engine.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0024_Decay_Engine.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0025_Skill_Maintenance.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0025_Skill_Maintenance.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0026_Identity_Insurance_Policy.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0026_Identity_Insurance_Policy.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0027_Hall_of_Future_Operators.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0027_Hall_of_Future_Operators.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0028_Annual_Review_Council.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0028_Annual_Review_Council.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0029_Legacy_Archive.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0029_Legacy_Archive.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0030_Headquarters_Axiom_Vote_For_Future.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0030_Headquarters_Axiom_Vote_For_Future.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0031_Professional_Identity_Management.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0031_Professional_Identity_Management.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0032_Headquarters_Manifesto.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0032_Headquarters_Manifesto.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0033_No_Manipulation_Law.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0033_No_Manipulation_Law.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0034_No_Shame_Law.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0034_No_Shame_Law.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0035_Respect_The_Operator_Law.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0035_Respect_The_Operator_Law.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0036_No_Money_Celebration_Law.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0036_No_Money_Celebration_Law.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0037_Institutional_Health.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0037_Institutional_Health.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0038_Engineering_Oath.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0038_Engineering_Oath.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0039_Headquarters_Minimalism.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0039_Headquarters_Minimalism.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0040_Three_Second_Screen_Rule.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0040_Three_Second_Screen_Rule.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0041_No_Decoration_Rule.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0041_No_Decoration_Rule.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0042_Architectural_Review_Board.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0042_Architectural_Review_Board.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0043_Founder_Test.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0043_Founder_Test.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0044_Archive_of_Removed_Features.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0044_Archive_of_Removed_Features.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0045_Longevity_Optimization.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0045_Longevity_Optimization.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0046_Command_Chair_Test.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0046_Command_Chair_Test.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0047_Chain_of_Command.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0047_Chain_of_Command.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0048_Command_Authority_Detection.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0048_Command_Authority_Detection.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0049_Acting_Commander_States.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0049_Acting_Commander_States.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0050_Emergency_Succession.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0050_Emergency_Succession.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0051_Command_Transfer_Ceremony.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0051_Command_Transfer_Ceremony.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0052_Rules_of_Engagement.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0052_Rules_of_Engagement.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0053_Authority_Levels.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0053_Authority_Levels.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0054_Operations_Journal.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0054_Operations_Journal.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0055_Situation_Room.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0055_Situation_Room.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0056_Command_Ledger.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0056_Command_Ledger.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0057_Operational_Readiness_Conditions.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0057_Operational_Readiness_Conditions.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0058_Permission_To_Deploy.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0058_Permission_To_Deploy.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0059_Chair_Never_Lies_Symbol.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0059_Chair_Never_Lies_Symbol.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0060_Operator_Passport.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0060_Operator_Passport.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0061_Monday_Flag_Raising_Ceremony.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0061_Monday_Flag_Raising_Ceremony.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0062_Last_Resort_Protocol.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0062_Last_Resort_Protocol.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0063_Principle_of_Command.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0063_Principle_of_Command.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0064_Daily_Command_Chair_Question.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0064_Daily_Command_Chair_Question.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0065_Headquarters_Exists_When_Market_Closed.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0065_Headquarters_Exists_When_Market_Closed.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0066_Operations_Calendar.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0066_Operations_Calendar.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0067_Ambient_Department_Activity.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0067_Ambient_Department_Activity.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0068_Founders_Office_Locked_Door.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0068_Founders_Office_Locked_Door.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0069_Silence_As_Approval.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0069_Silence_As_Approval.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0070_Observation_Protocol.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0070_Observation_Protocol.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0071_Invisible_Victories_Recognition.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0071_Invisible_Victories_Recognition.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0072_Doctrine_Flame.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0072_Doctrine_Flame.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0073_Legacy_Transfer.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0073_Legacy_Transfer.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0074_Institutional_Memory_Core.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0074_Institutional_Memory_Core.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0075_Five_Mission_Artifacts.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0075_Five_Mission_Artifacts.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0076_Memory_Pyramid.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0076_Memory_Pyramid.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0077_Campaign_Books.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
