id,title,category,source_path,canonical_path,target_volume,status,priority,stability
PH6-0020,PH6-0020 — Guardian Phase II Humility Protection,Guardian,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0020_Guardian_Phase_II_Humility_Protection.md,02_INSTITUTION/Departments/PH6-0020_Guardian_Phase_II_Humility_Protection.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0021,PH6-0021 — Trophy Room of Evidence,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0021_Trophy_Room_of_Evidence.md,03_BUILDING/Rooms/PH6-0021_Trophy_Room_of_Evidence.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0022,PH6-0022 — Hall of Fallen Giants,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0022_Hall_of_Fallen_Giants.md,03_BUILDING/Rooms/PH6-0022_Hall_of_Fallen_Giants.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0023,PH6-0023 — Success With Warning Classification,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0023_Success_With_Warning_Classification.md,08_ARCHIVES/Memory_Objects/PH6-0023_Success_With_Warning_Classification.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0024,PH6-0024 — Decay Engine,Behavior,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0024_Decay_Engine.md,04_OPERATOR/Behavioral_Systems/PH6-0024_Decay_Engine.md,04_OPERATOR,normalized,CORE,Stable
PH6-0025,PH6-0025 — Skill Maintenance,Academy,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0025_Skill_Maintenance.md,06_INTELLIGENCE/Behavior_Analysis/PH6-0025_Skill_Maintenance.md,06_INTELLIGENCE,normalized,IMPORTANT,Stable
PH6-0026,PH6-0026 — Identity Insurance Policy,Operator,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0026_Identity_Insurance_Policy.md,04_OPERATOR/Identity/PH6-0026_Identity_Insurance_Policy.md,04_OPERATOR,normalized,IMPORTANT,Stable
PH6-0027,PH6-0027 — Hall of Future Operators,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0027_Hall_of_Future_Operators.md,03_BUILDING/Rooms/PH6-0027_Hall_of_Future_Operators.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0028,PH6-0028 — Annual Review Council,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0028_Annual_Review_Council.md,02_INSTITUTION/Council/PH6-0028_Annual_Review_Council.md,02_INSTITUTION,normalized,IMPORTANT,Stable
PH6-0029,PH6-0029 — Legacy Archive,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0029_Legacy_Archive.md,08_ARCHIVES/Legacy/PH6-0029_Legacy_Archive.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0030,PH6-0030 — Headquarters Axiom Vote For Future,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0030_Headquarters_Axiom_Vote_For_Future.md,01_CONSTITUTION/Principles/PH6-0030_Headquarters_Axiom_Vote_For_Future.md,01_CONSTITUTION,normalized,IMPORTANT,Stable
PH6-0031,PH6-0031 — Professional Identity Management,Operator,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0031_Professional_Identity_Management.md,04_OPERATOR/Identity/PH6-0031_Professional_Identity_Management.md,04_OPERATOR,normalized,CORE,Stable
PH6-0032,PH6-0032 — Headquarters Manifesto,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0032_Headquarters_Manifesto.md,01_CONSTITUTION/Principles/PH6-0032_Headquarters_Manifesto.md,01_CONSTITUTION,normalized,CORE,Stable
PH6-0033,PH6-0033 — No Manipulation Law,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0033_No_Manipulation_Law.md,01_CONSTITUTION/Principles/PH6-0033_No_Manipulation_Law.md,01_CONSTITUTION,normalized,CORE,Stable
PH6-0034,PH6-0034 — No Shame Law,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0034_No_Shame_Law.md,01_CONSTITUTION/Principles/PH6-0034_No_Shame_Law.md,01_CONSTITUTION,normalized,CORE,Stable
PH6-0035,PH6-0035 — Respect The Operator Law,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0035_Respect_The_Operator_Law.md,01_CONSTITUTION/Principles/PH6-0035_Respect_The_Operator_Law.md,01_CONSTITUTION,normalized,CORE,Stable
PH6-0036,PH6-0036 — No Money Celebration Law,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0036_No_Money_Celebration_Law.md,01_CONSTITUTION/Principles/PH6-0036_No_Money_Celebration_Law.md,01_CONSTITUTION,normalized,CORE,Stable
PH6-0037,PH6-0037 — Institutional Health,Engineering,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0037_Institutional_Health.md,02_INSTITUTION/Departments/PH6-0037_Institutional_Health.md,02_INSTITUTION,normalized,IMPORTANT,Stable
PH6-0038,PH6-0038 — Engineering Oath,Engineering,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0038_Engineering_Oath.md,02_INSTITUTION/Departments/PH6-0038_Engineering_Oath.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0039,PH6-0039 — Headquarters Minimalism,Interface,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0039_Headquarters_Minimalism.md,09_INTERFACE/Screens/PH6-0039_Headquarters_Minimalism.md,09_INTERFACE,normalized,CORE,Stable
PH6-0040,PH6-0040 — Three Second Screen Rule,Interface,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0040_Three_Second_Screen_Rule.md,09_INTERFACE/Screens/PH6-0040_Three_Second_Screen_Rule.md,09_INTERFACE,normalized,IMPORTANT,Stable
PH6-0041,PH6-0041 — No Decoration Rule,Interface,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0041_No_Decoration_Rule.md,09_INTERFACE/Screens/PH6-0041_No_Decoration_Rule.md,09_INTERFACE,normalized,CORE,Stable
PH6-0042,PH6-0042 — Architectural Review Board,Engineering,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0042_Architectural_Review_Board.md,02_INSTITUTION/Departments/PH6-0042_Architectural_Review_Board.md,02_INSTITUTION,normalized,IMPORTANT,Stable
PH6-0043,PH6-0043 — Founder Test,Legacy,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0043_Founder_Test.md,10_ENGINEERING/Testing/PH6-0043_Founder_Test.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0044,PH6-0044 — Archive of Removed Features,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0044_Archive_of_Removed_Features.md,08_ARCHIVES/Memory_Objects/PH6-0044_Archive_of_Removed_Features.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0045,PH6-0045 — Longevity Optimization,Engineering,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0045_Longevity_Optimization.md,02_INSTITUTION/Departments/PH6-0045_Longevity_Optimization.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0046,PH6-0046 — Command Chair Test,Engineering,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0046_Command_Chair_Test.md,02_INSTITUTION/Departments/PH6-0046_Command_Chair_Test.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0047,PH6-0047 — Chain of Command,Institution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0047_Chain_of_Command.md,02_INSTITUTION/Departments/PH6-0047_Chain_of_Command.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0048,PH6-0048 — Command Authority Detection,Operator,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0048_Command_Authority_Detection.md,04_OPERATOR/Behavioral_Systems/PH6-0048_Command_Authority_Detection.md,04_OPERATOR,normalized,CORE,Stable
PH6-0049,PH6-0049 — Acting Commander States,Operator,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0049_Acting_Commander_States.md,02_INSTITUTION/Departments/PH6-0049_Acting_Commander_States.md,02_INSTITUTION,normalized,IMPORTANT,Stable
PH6-0050,PH6-0050 — Emergency Succession,Guardian,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0050_Emergency_Succession.md,02_INSTITUTION/Departments/PH6-0050_Emergency_Succession.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0051,PH6-0051 — Command Transfer Ceremony,Experience,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0051_Command_Transfer_Ceremony.md,10_ENGINEERING/Architecture/PH6-0051_Command_Transfer_Ceremony.md,10_ENGINEERING,normalized,IMPORTANT,Stable
PH6-0052,PH6-0052 — Rules of Engagement,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0052_Rules_of_Engagement.md,10_ENGINEERING/Architecture/PH6-0052_Rules_of_Engagement.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0053,PH6-0053 — Authority Levels,HQOS,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0053_Authority_Levels.md,07_HQOS/Kernel/PH6-0053_Authority_Levels.md,07_HQOS,normalized,IMPORTANT,Stable
PH6-0054,PH6-0054 — Operations Journal,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0054_Operations_Journal.md,08_ARCHIVES/Memory_Objects/PH6-0054_Operations_Journal.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0055,PH6-0055 — Situation Room,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0055_Situation_Room.md,03_BUILDING/Rooms/PH6-0055_Situation_Room.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0056,PH6-0056 — Command Ledger,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0056_Command_Ledger.md,08_ARCHIVES/Memory_Objects/PH6-0056_Command_Ledger.md,08_ARCHIVES,normalized,CORE,Stable
PH6-0057,PH6-0057 — Operational Readiness Conditions,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0057_Operational_Readiness_Conditions.md,10_ENGINEERING/Architecture/PH6-0057_Operational_Readiness_Conditions.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0058,PH6-0058 — Permission To Deploy,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0058_Permission_To_Deploy.md,05_OPERATIONS/Mission_Lifecycle/PH6-0058_Permission_To_Deploy.md,05_OPERATIONS,normalized,CORE,Stable
PH6-0059,PH6-0059 — Chair Never Lies Symbol,Interface,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0059_Chair_Never_Lies_Symbol.md,03_BUILDING/Symbolic_Objects/PH6-0059_Chair_Never_Lies_Symbol.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0060,PH6-0060 — Operator Passport,Operator,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0060_Operator_Passport.md,04_OPERATOR/Behavioral_Systems/PH6-0060_Operator_Passport.md,04_OPERATOR,normalized,IMPORTANT,Stable
PH6-0061,PH6-0061 — Monday Flag Raising Ceremony,Experience,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0061_Monday_Flag_Raising_Ceremony.md,06_INTELLIGENCE/Behavior_Analysis/PH6-0061_Monday_Flag_Raising_Ceremony.md,06_INTELLIGENCE,normalized,IMPORTANT,Stable
PH6-0062,PH6-0062 — Last Resort Protocol,Guardian,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0062_Last_Resort_Protocol.md,02_INSTITUTION/Protocols/PH6-0062_Last_Resort_Protocol.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0063,PH6-0063 — Principle of Command,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0063_Principle_of_Command.md,01_CONSTITUTION/Principles/PH6-0063_Principle_of_Command.md,01_CONSTITUTION,normalized,CORE,Stable
PH6-0064,PH6-0064 — Daily Command Chair Question,Debrief,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0064_Daily_Command_Chair_Question.md,03_BUILDING/Symbolic_Objects/PH6-0064_Daily_Command_Chair_Question.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0065,PH6-0065 — Headquarters Exists When Market Closed,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0065_Headquarters_Exists_When_Market_Closed.md,10_ENGINEERING/Architecture/PH6-0065_Headquarters_Exists_When_Market_Closed.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0066,PH6-0066 — Operations Calendar,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0066_Operations_Calendar.md,10_ENGINEERING/Architecture/PH6-0066_Operations_Calendar.md,10_ENGINEERING,normalized,IMPORTANT,Stable
PH6-0067,PH6-0067 — Ambient Department Activity,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0067_Ambient_Department_Activity.md,02_INSTITUTION/Departments/PH6-0067_Ambient_Department_Activity.md,02_INSTITUTION,normalized,OPTIONAL,Stable
PH6-0068,PH6-0068 — Founders Office Locked Door,Legacy,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0068_Founders_Office_Locked_Door.md,03_BUILDING/Rooms/PH6-0068_Founders_Office_Locked_Door.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0069,PH6-0069 — Silence As Approval,Experience,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0069_Silence_As_Approval.md,10_ENGINEERING/Architecture/PH6-0069_Silence_As_Approval.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0070,PH6-0070 — Observation Protocol,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0070_Observation_Protocol.md,10_ENGINEERING/Architecture/PH6-0070_Observation_Protocol.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0071,PH6-0071 — Invisible Victories Recognition,Recognition,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0071_Invisible_Victories_Recognition.md,10_ENGINEERING/Architecture/PH6-0071_Invisible_Victories_Recognition.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0072,PH6-0072 — Doctrine Flame,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0072_Doctrine_Flame.md,03_BUILDING/Symbolic_Objects/PH6-0072_Doctrine_Flame.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0073,PH6-0073 — Legacy Transfer,Legacy,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0073_Legacy_Transfer.md,12_LEGACY/Long_Term/PH6-0073_Legacy_Transfer.md,12_LEGACY,normalized,OPTIONAL,Stable
PH6-0074,PH6-0074 — Institutional Memory Core,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0074_Institutional_Memory_Core.md,02_INSTITUTION/Departments/PH6-0074_Institutional_Memory_Core.md,02_INSTITUTION,normalized,CORE,Stable
PH6-0075,PH6-0075 — Five Mission Artifacts,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0075_Five_Mission_Artifacts.md,05_OPERATIONS/Mission_Lifecycle/PH6-0075_Five_Mission_Artifacts.md,05_OPERATIONS,normalized,CORE,Stable
PH6-0076,PH6-0076 — Memory Pyramid,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0076_Memory_Pyramid.md,08_ARCHIVES/Memory_Objects/PH6-0076_Memory_Pyramid.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0077,PH6-0077 — Campaign Books,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0077_Campaign_Books.md,05_OPERATIONS/Campaigns/PH6-0077_Campaign_Books.md,05_OPERATIONS,normalized,IMPORTANT,Stable
PH6-0078,PH6-0078 — Memory Importance Rating,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0078_Memory_Importance_Rating.md,08_ARCHIVES/Memory_Objects/PH6-0078_Memory_Importance_Rating.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0079,PH6-0079 — Memory Graph,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0079_Memory_Graph.md,08_ARCHIVES/Memory_Objects/PH6-0079_Memory_Graph.md,08_ARCHIVES,normalized,CORE,Stable
PH6-0080,PH6-0080 — Historical Events,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0080_Historical_Events.md,07_HQOS/Event_Bus/PH6-0080_Historical_Events.md,07_HQOS,normalized,IMPORTANT,Stable
PH6-0081,PH6-0081 — Idea Family Trees,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0081_Idea_Family_Trees.md,08_ARCHIVES/Memory_Objects/PH6-0081_Idea_Family_Trees.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0082,PH6-0082 — Saved Missions Ledger,Guardian,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0082_Saved_Missions_Ledger.md,02_INSTITUTION/Departments/PH6-0082_Saved_Missions_Ledger.md,02_INSTITUTION,normalized,IMPORTANT,Stable
PH6-0083,PH6-0083 — Hall of Recovery,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0083_Hall_of_Recovery.md,03_BUILDING/Rooms/PH6-0083_Hall_of_Recovery.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0084,PH6-0084 — Historian Perspective Messages,AI,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0084_Historian_Perspective_Messages.md,02_INSTITUTION/Departments/PH6-0084_Historian_Perspective_Messages.md,02_INSTITUTION,normalized,IMPORTANT,Stable
PH6-0085,PH6-0085 — Living Museum,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0085_Living_Museum.md,08_ARCHIVES/Memory_Objects/PH6-0085_Living_Museum.md,08_ARCHIVES,normalized,IMPORTANT,Stable
PH6-0086,PH6-0086 — Capsule Ceremony,Legacy,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0086_Capsule_Ceremony.md,12_LEGACY/Long_Term/PH6-0086_Capsule_Ceremony.md,12_LEGACY,normalized,OPTIONAL,Stable
PH6-0087,PH6-0087 — Institutional Memory Principle,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0087_Institutional_Memory_Principle.md,01_CONSTITUTION/Principles/PH6-0087_Institutional_Memory_Principle.md,01_CONSTITUTION,normalized,CORE,Stable
PH6-0088,PH6-0088 — Campaign Versioning,Engineering,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0088_Campaign_Versioning.md,02_INSTITUTION/Departments/PH6-0088_Campaign_Versioning.md,02_INSTITUTION,normalized,IMPORTANT,Stable
PH6-0089,PH6-0089 — Time Architecture,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0089_Time_Architecture.md,10_ENGINEERING/Architecture/PH6-0089_Time_Architecture.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0090,PH6-0090 — Three Clocks,Interface,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0090_Three_Clocks.md,09_INTERFACE/Screens/PH6-0090_Three_Clocks.md,09_INTERFACE,normalized,IMPORTANT,Stable
PH6-0091,PH6-0091 — Long War Perspective,Psychology,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0091_Long_War_Perspective.md,10_ENGINEERING/Architecture/PH6-0091_Long_War_Perspective.md,10_ENGINEERING,normalized,CORE,Stable
PH6-0092,PH6-0092 — Operator Seasons,Operations,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0092_Operator_Seasons.md,04_OPERATOR/Behavioral_Systems/PH6-0092_Operator_Seasons.md,04_OPERATOR,normalized,IMPORTANT,Stable
PH6-0093,PH6-0093 — Strategic Patience,Psychology,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0093_Strategic_Patience.md,10_ENGINEERING/Architecture/PH6-0093_Strategic_Patience.md,10_ENGINEERING,normalized,IMPORTANT,Stable
PH6-0094,PH6-0094 — Campaign Room,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0094_Campaign_Room.md,03_BUILDING/Rooms/PH6-0094_Campaign_Room.md,03_BUILDING,normalized,IMPORTANT,Stable
PH6-0095,PH6-0095 — Mission Drift Detection,Behavior,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0095_Mission_Drift_Detection.md,04_OPERATOR/Behavioral_Systems/PH6-0095_Mission_Drift_Detection.md,04_OPERATOR,normalized,CORE,Stable
PH6-0096,PH6-0096 — Future Archive Shelves,Building,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0096_Future_Archive_Shelves.md,03_BUILDING/Rooms/PH6-0096_Future_Archive_Shelves.md,03_BUILDING,normalized,OPTIONAL,Stable
PH6-0097,PH6-0097 — Institutional Maturity Model,Legacy,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0097_Institutional_Maturity_Model.md,02_INSTITUTION/Departments/PH6-0097_Institutional_Maturity_Model.md,02_INSTITUTION,normalized,IMPORTANT,Stable
PH6-0098,PH6-0098 — Archives Terminology,Archives,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0098_Archives_Terminology.md,08_ARCHIVES/Memory_Objects/PH6-0098_Archives_Terminology.md,08_ARCHIVES,normalized,CORE,Stable
PH6-0099,PH6-0099 — Memory Capital Principle,Constitution,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0099_Memory_Capital_Principle.md,01_CONSTITUTION/Principles/PH6-0099_Memory_Capital_Principle.md,01_CONSTITUTION,normalized,IMPORTANT,Stable
PH6-0100,PH6-0100 — Headquarters Evolution Law,Legacy,13_PHASE_RECOVERY/Phase_05_to_06/PH6-0100_Headquarters_Evolution_Law.md,12_LEGACY/Evolution/PH6-0100_Headquarters_Evolution_Law.md,12_LEGACY,normalized,CORE,Stable
REC-0684,REC-0684 — Graduation Test,Academy,13_PHASE_RECOVERY/Phase_06_to_07x/Academy/REC-0684_Graduation_Test.md,10_ENGINEERING/Testing/REC-0684_Graduation_Test.md,10_ENGINEERING,normalized,P2,
REC-0803,REC-0803 — Simulation Without Broker,Academy,13_PHASE_RECOVERY/Phase_06_to_07x/Academy/REC-0803_Simulation_Without_Broker.md,11_ACADEMY/Simulations/REC-0803_Simulation_Without_Broker.md,11_ACADEMY,normalized,P1,
REC-0806,REC-0806 — Research Division Isolation,Academy,13_PHASE_RECOVERY/Phase_06_to_07x/Academy/REC-0806_Research_Division_Isolation.md,11_ACADEMY/Training_Protocols/REC-0806_Research_Division_Isolation.md,11_ACADEMY,normalized,P1,
REC-0784,REC-0784 — Hydraulic Door Transition,Animation / Sound,13_PHASE_RECOVERY/Phase_06_to_07x/Animation_Sound/REC-0784_Hydraulic_Door_Transition.md,03_BUILDING/Environmental_Systems/REC-0784_Hydraulic_Door_Transition.md,03_BUILDING,normalized,P1,
REC-0785,REC-0785 — Mechanical Archive Stamp,Animation / Sound,13_PHASE_RECOVERY/Phase_06_to_07x/Animation_Sound/REC-0785_Mechanical_Archive_Stamp.md,08_ARCHIVES/Memory_Objects/REC-0785_Mechanical_Archive_Stamp.md,08_ARCHIVES,normalized,P1,
REC-0798,REC-0798 — SQLite Archive Doctrine,Archives,13_PHASE_RECOVERY/Phase_06_to_07x/Archives/REC-0798_SQLite_Archive_Doctrine.md,08_ARCHIVES/Doctrine/REC-0798_SQLite_Archive_Doctrine.md,08_ARCHIVES,normalized,P0,
REC-0630,REC-0630 — Institutional Memory Core,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0630_Institutional_Memory_Core.md,02_INSTITUTION/Departments/REC-0630_Institutional_Memory_Core.md,02_INSTITUTION,normalized,P0,
REC-0631,REC-0631 — Five Mission Artifacts,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0631_Five_Mission_Artifacts.md,05_OPERATIONS/Mission_Lifecycle/REC-0631_Five_Mission_Artifacts.md,05_OPERATIONS,normalized,P0,
REC-0632,REC-0632 — Memory Pyramid,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0632_Memory_Pyramid.md,08_ARCHIVES/Memory_Objects/REC-0632_Memory_Pyramid.md,08_ARCHIVES,normalized,P0,
REC-0633,REC-0633 — Campaign Books,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0633_Campaign_Books.md,05_OPERATIONS/Campaigns/REC-0633_Campaign_Books.md,05_OPERATIONS,normalized,P1,
REC-0634,REC-0634 — Memory Graph,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0634_Memory_Graph.md,08_ARCHIVES/Memory_Objects/REC-0634_Memory_Graph.md,08_ARCHIVES,normalized,P1,
REC-0635,REC-0635 — Saved Missions Ledger,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0635_Saved_Missions_Ledger.md,05_OPERATIONS/Mission_Lifecycle/REC-0635_Saved_Missions_Ledger.md,05_OPERATIONS,normalized,P1,
REC-0636,REC-0636 — Time Capsule Ceremony,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0636_Time_Capsule_Ceremony.md,08_ARCHIVES/Legacy/REC-0636_Time_Capsule_Ceremony.md,08_ARCHIVES,normalized,P2,
REC-0637,REC-0637 — Memory Confidence,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0637_Memory_Confidence.md,08_ARCHIVES/Memory_Objects/REC-0637_Memory_Confidence.md,08_ARCHIVES,normalized,P0,
REC-0640,REC-0640 — Time Architecture,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0640_Time_Architecture.md,08_ARCHIVES/Memory_Objects/REC-0640_Time_Architecture.md,08_ARCHIVES,normalized,P0,
REC-0641,REC-0641 — Three Clocks,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0641_Three_Clocks.md,08_ARCHIVES/Memory_Objects/REC-0641_Three_Clocks.md,08_ARCHIVES,normalized,P1,
REC-0642,REC-0642 — Career Status Campaign Interrupted Career Continues,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0642_Career_Status_Campaign_Interrupted_Career_Continues.md,05_OPERATIONS/Campaigns/REC-0642_Career_Status_Campaign_Interrupted_Career_Continues.md,05_OPERATIONS,normalized,P1,
REC-0643,REC-0643 — Operator Seasons,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0643_Operator_Seasons.md,04_OPERATOR/Behavioral_Systems/REC-0643_Operator_Seasons.md,04_OPERATOR,normalized,P1,
REC-0644,REC-0644 — Strategic Patience,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0644_Strategic_Patience.md,08_ARCHIVES/Memory_Objects/REC-0644_Strategic_Patience.md,08_ARCHIVES,normalized,P1,
REC-0645,REC-0645 — Future Archive Shelves,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0645_Future_Archive_Shelves.md,08_ARCHIVES/Memory_Objects/REC-0645_Future_Archive_Shelves.md,08_ARCHIVES,normalized,P2,
REC-0646,REC-0646 — Institutional Maturity,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0646_Institutional_Maturity.md,02_INSTITUTION/Departments/REC-0646_Institutional_Maturity.md,02_INSTITUTION,normalized,P1,
REC-0647,REC-0647 — Archives Naming Doctrine,Archives / Time,13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0647_Archives_Naming_Doctrine.md,08_ARCHIVES/Doctrine/REC-0647_Archives_Naming_Doctrine.md,08_ARCHIVES,normalized,P0,
REC-0622,REC-0622 — Department Ambient Activity,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0622_Department_Ambient_Activity.md,02_INSTITUTION/Departments/REC-0622_Department_Ambient_Activity.md,02_INSTITUTION,normalized,P1,
REC-0626,REC-0626 — Doctrine Flame,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0626_Doctrine_Flame.md,03_BUILDING/Symbolic_Objects/REC-0626_Doctrine_Flame.md,03_BUILDING,normalized,P1,
